Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3170,Engineering,40,113795,8,40.8,74.1,Yes
3171,Operations,42,74432,6,48.1,91.0,Yes
3172,Sales,22,68079,12,44.8,86.2,Yes
3173,Engineering,32,105167,5,43.0,100.0,Yes
3174,IT,35,83673,6,40.9,80.9,Yes
3175,Engineering,40,89555,7,40.0,67.5,No
3176,IT,49,120595,11,36.7,83.2,Yes
3177,Engineering,30,90419,4,43.7,69.9,No
3178,Finance,33,79598,4,34.3,70.8,Yes
3179,Operations,32,74940,12,41.5,59.9,No
3180,Marketing,29,62833,5,39.0,79.8,No
3181,Engineering,34,90040,7,37.1,97.5,No
3182,Engineering,45,105334,6,40.8,96.2,Yes
3183,Sales,27,58811,12,46.8,74.7,No
3184,Engineering,42,101973,9,42.5,86.2,Yes
3185,Operations,22,62894,8,41.7,82.9,Yes
3186,Customer Support,32,56217,12,40.5,89.3,Yes
3187,IT,34,86802,3,42.1,72.6,Yes
3188,Operations,54,81961,4,39.4,82.0,Yes
3189,Operations,35,68225,11,40.9,97.4,Yes
3190,Operations,22,57848,7,38.4,72.0,Yes
3191,Engineering,22,79452,8,40.6,87.8,Yes
3192,IT,38,87230,3,38.3,92.0,Yes
3193,Operations,44,77605,18,43.1,100.0,Yes
3194,Finance,41,98944,3,50.7,77.6,Yes
3195,Sales,39,70290,3,38.5,77.4,Yes
3196,Marketing,49,89092,5,33.4,66.8,Yes
3197,Marketing,32,46089,7,47.0,87.8,Yes
3198,IT,46,110026,4,43.1,89.6,Yes
3199,Marketing,22,62865,0,44.9,71.3,No
3200,Human Resources,28,58053,9,38.6,65.0,Yes
3201,Customer Support,22,41580,13,40.8,71.7,Yes
3202,Sales,35,81615,5,44.5,70.7,No
3203,Human Resources,37,73179,6,43.5,76.5,Yes
3204,Sales,39,100359,4,49.1,70.8,No
3205,Operations,38,67702,9,47.7,80.9,Yes
3206,IT,28,79936,3,38.4,71.4,Yes
3207,Engineering,36,107797,8,42.4,65.6,No
3208,IT,23,55442,7,37.2,73.6,Yes
3209,Engineering,51,107904,8,44.2,93.1,Yes
3210,IT,34,103708,5,42.4,90.0,Yes
3211,Operations,33,72215,9,37.6,75.5,Yes
3212,IT,53,118256,5,42.8,100.0,Yes
3213,Sales,25,51092,15,46.7,83.4,Yes
3214,Customer Support,26,47243,11,40.3,93.2,Yes
3215,Operations,27,51956,9,44.2,69.1,Yes
3216,Engineering,37,98457,10,44.3,84.9,Yes
3217,IT,42,85399,5,42.3,80.4,Yes
3218,Engineering,45,88844,4,38.4,93.2,Yes
3219,IT,63,86663,7,43.5,100.0,Yes
3220,Sales,22,73836,9,41.2,100.0,Yes
3221,Operations,44,69562,12,39.7,75.5,No
3222,Marketing,32,69807,4,41.8,84.4,Yes
3223,Sales,32,74375,9,34.3,77.9,No
3224,Engineering,31,71726,8,39.3,96.1,Yes
3225,Sales,28,56455,6,43.7,94.2,Yes
3226,Marketing,54,78466,10,46.3,94.1,Yes
3227,Engineering,46,94858,2,41.1,73.1,Yes
3228,Finance,38,93261,7,50.7,56.6,Yes
3229,Engineering,51,99864,3,36.0,64.6,No
3230,Engineering,22,91871,8,43.9,94.5,Yes
3231,Operations,24,62319,7,46.6,51.2,No
3232,Sales,22,69966,7,41.3,74.2,Yes
3233,IT,31,80871,11,40.6,100.0,Yes
3234,IT,39,114308,2,40.6,82.9,Yes
3235,Operations,39,66743,10,48.3,80.3,Yes
3236,Finance,39,89279,7,37.2,70.9,No
3237,IT,23,73374,11,48.5,87.0,Yes
3238,Engineering,46,117601,4,34.4,86.1,No
3239,Sales,40,92025,3,46.7,57.2,No
3240,Engineering,45,97516,6,38.5,100.0,Yes
3241,Operations,22,47842,8,45.9,90.5,Yes
3242,Sales,41,93377,14,42.4,100.0,Yes
3243,Finance,26,80610,5,48.4,54.0,No
3244,Customer Support,34,51190,7,38.4,76.4,Yes
3245,IT,43,75087,4,39.3,67.7,No
3246,Marketing,38,72473,5,36.5,93.4,No
3247,Sales,29,77421,4,46.6,62.6,No
3248,IT,38,116660,4,42.8,72.7,Yes
3249,Finance,22,55452,2,41.5,77.4,Yes
3250,Sales,49,88734,8,45.1,93.0,No
3251,Sales,35,73443,8,46.1,67.3,No
3252,IT,49,128339,8,43.6,88.3,Yes
3253,Operations,32,61675,7,40.0,91.9,Yes
3254,IT,32,72308,5,39.2,82.9,Yes
3255,IT,30,87788,8,43.4,82.6,Yes
3256,Finance,46,92803,0,42.6,38.7,No
3257,Marketing,30,53878,7,33.5,100.0,Yes
3258,Marketing,44,70499,9,47.4,79.5,No
3259,Engineering,34,112905,3,45.4,60.9,No
3260,Marketing,22,60496,6,34.0,56.3,No
3261,Operations,32,63002,8,41.4,72.2,No
3262,Finance,26,70071,3,49.3,63.7,No
3263,IT,38,95822,14,42.8,100.0,Yes
3264,Marketing,26,64189,7,35.2,77.6,No
3265,Finance,47,104486,7,35.2,100.0,Yes
3266,Finance,37,88600,3,35.9,81.6,Yes
3267,Finance,36,96981,3,41.0,88.0,No
3268,Operations,44,74256,8,46.7,85.3,No
3269,Engineering,47,91986,6,35.9,86.3,No
3270,Marketing,37,66929,12,43.3,81.2,Yes
3271,Sales,30,50626,2,41.5,60.7,No
3272,Human Resources,22,61028,9,32.6,83.9,Yes
3273,Marketing,31,75783,4,39.6,70.8,No
3274,Operations,31,53404,7,51.9,77.0,Yes
3275,Customer Support,39,56170,7,43.4,82.5,No
3276,Finance,34,75251,8,41.0,64.5,No
3277,Operations,44,91122,7,44.8,75.6,Yes
3278,Marketing,31,52808,7,38.7,69.7,No
3279,Finance,37,88595,6,35.1,86.0,Yes
3280,Sales,49,93256,15,42.6,82.2,Yes
3281,Engineering,41,111728,1,44.6,66.0,No
3282,Human Resources,37,59359,7,35.3,55.8,Yes
3283,Marketing,31,49403,9,45.3,54.7,No
3284,Sales,31,70442,7,49.5,96.5,Yes
3285,Sales,29,60475,9,43.2,65.3,Yes
3286,Engineering,32,87836,4,42.4,73.3,No
3287,Customer Support,45,77464,9,43.2,97.6,Yes
3288,Engineering,35,67256,5,43.5,79.2,No
3289,Marketing,24,52270,7,46.8,66.1,No
3290,Engineering,55,109134,5,35.0,72.9,No
3291,Finance,41,87016,7,40.7,86.2,Yes
3292,Engineering,23,82437,7,40.7,85.5,Yes
3293,Engineering,33,85904,4,47.0,84.9,Yes
3294,Marketing,39,80633,5,41.0,73.3,No
3295,Sales,55,92425,7,42.0,81.0,Yes
3296,Sales,26,69517,9,44.6,76.6,Yes
3297,Engineering,47,120376,8,44.1,100.0,Yes
3298,Sales,51,86523,13,43.7,100.0,Yes
3299,Sales,31,81779,4,48.4,75.3,Yes
3300,Engineering,35,91714,5,42.5,96.9,Yes
3301,IT,27,89017,9,39.8,82.9,Yes
3302,Finance,35,81947,9,47.7,50.3,No
3303,Marketing,37,77914,8,46.8,67.3,No
3304,Engineering,44,102968,5,46.7,82.0,Yes
3305,Customer Support,48,65343,11,34.8,71.4,Yes
3306,Human Resources,30,56097,3,44.8,100.0,Yes
3307,Sales,22,67424,5,49.0,83.3,Yes
3308,Finance,37,70774,9,38.4,88.8,Yes
3309,Sales,40,102063,12,43.7,69.1,Yes
3310,Engineering,40,70662,4,47.0,70.9,Yes
3311,Marketing,34,63168,5,44.8,73.1,Yes
3312,IT,39,91832,11,38.9,86.0,Yes
3313,Marketing,53,96947,6,36.6,65.0,Yes
3314,Operations,41,87786,4,49.2,65.7,No
3315,Customer Support,34,39236,9,40.3,52.0,No
3316,Sales,32,68734,10,45.1,100.0,Yes
3317,Engineering,36,62922,2,38.8,78.2,No
3318,Human Resources,54,75958,5,42.9,58.7,Yes
3319,Human Resources,36,61820,2,35.9,60.4,No
3320,Human Resources,37,74688,0,36.4,71.5,No
3321,IT,33,86588,4,42.6,97.3,Yes
3322,Operations,48,90215,8,48.0,54.5,No
3323,Finance,57,123004,3,43.6,69.9,No
3324,Engineering,42,94219,7,40.6,83.9,No
3325,IT,38,72398,9,44.5,90.2,Yes
3326,Customer Support,38,60184,16,33.4,100.0,Yes
3327,IT,22,54488,11,37.2,83.6,Yes
3328,Sales,45,107485,11,49.3,94.8,Yes
3329,Finance,39,87519,7,38.3,97.6,No
3330,Sales,42,101889,9,37.9,86.7,Yes
3331,Engineering,30,77949,11,38.1,94.3,Yes
3332,Sales,34,79897,8,49.4,72.5,Yes
3333,Finance,33,84471,8,46.6,87.4,Yes
3334,Operations,48,77472,5,38.1,78.2,Yes
3335,Sales,34,71815,7,41.7,84.5,Yes
3336,Human Resources,58,83862,4,34.0,66.4,No
3337,Marketing,42,68197,8,43.5,87.9,Yes
3338,Human Resources,25,40519,2,35.1,77.5,Yes
3339,Sales,36,93964,10,46.8,82.8,No
3340,Human Resources,31,60888,5,39.2,60.3,No
3341,Operations,22,52513,11,44.4,78.0,Yes
3342,Sales,53,124477,10,38.3,84.1,Yes
3343,Sales,45,86385,10,48.6,65.7,Yes
3344,Human Resources,43,78735,7,46.2,65.9,No
3345,Customer Support,39,60194,10,43.9,63.8,No
3346,Operations,24,45699,7,44.3,65.6,No
3347,Operations,33,80463,10,35.8,85.0,Yes
3348,Human Resources,46,78564,4,38.6,89.0,Yes
3349,Finance,27,72754,7,44.1,62.8,No
3350,Sales,22,69206,9,45.5,67.9,No
3351,Finance,35,79383,4,36.8,79.6,No
3352,IT,36,100181,10,43.8,91.0,Yes
3353,Finance,39,57528,7,46.1,89.9,No
3354,IT,45,85761,8,44.1,96.1,Yes
3355,Operations,44,84869,11,41.1,94.0,Yes
3356,Sales,40,80854,10,39.2,95.2,Yes
3357,IT,49,109970,6,39.0,68.1,Yes
3358,Sales,22,49794,9,49.7,80.4,Yes
3359,Marketing,43,102557,5,37.1,95.0,Yes
3360,Sales,44,104657,5,41.5,57.7,No
3361,Sales,25,64013,12,40.8,100.0,Yes
3362,Human Resources,22,43959,5,38.3,53.2,No
3363,Engineering,30,96973,6,43.7,57.7,No
3364,Marketing,31,87053,6,43.7,82.8,Yes
3365,Finance,45,111448,10,38.0,87.0,Yes
3366,Sales,31,97046,5,49.0,92.5,Yes
3367,Sales,29,61004,7,49.6,89.2,Yes
3368,Finance,31,69553,7,41.9,100.0,Yes
3369,Engineering,49,90875,8,36.5,75.1,Yes
3370,Operations,38,72505,6,49.0,73.4,Yes
3371,Operations,36,67738,9,45.5,74.4,No
3372,IT,36,87069,4,48.6,75.7,No
3373,Operations,50,89711,6,38.2,70.3,Yes
3374,Human Resources,30,63981,7,41.2,67.2,Yes
3375,Operations,51,62463,5,49.9,60.3,No
3376,Engineering,40,89224,4,43.9,96.2,Yes
3377,Engineering,36,103767,8,33.3,90.8,No
3378,Operations,63,86475,2,35.6,69.3,No
3379,Marketing,27,55192,10,48.2,51.1,No
3380,Operations,34,73777,7,41.5,73.8,Yes
3381,IT,25,59888,7,42.9,93.9,Yes
3382,IT,47,99247,7,35.8,91.1,No
3383,IT,54,118990,8,38.7,70.1,No
3384,Marketing,54,84446,3,44.8,81.6,Yes
3385,Engineering,50,125157,5,43.1,93.7,Yes
3386,Finance,36,78478,5,41.2,80.1,No
3387,Human Resources,34,69770,6,43.2,79.0,Yes
3388,Finance,22,66324,5,42.8,81.7,Yes
3389,Operations,58,96860,13,48.0,84.3,Yes
3390,Operations,42,80057,9,42.3,100.0,Yes
3391,Human Resources,33,51362,4,41.2,70.4,No
3392,Engineering,51,78470,4,50.0,78.0,Yes
3393,Marketing,28,67252,4,41.6,64.2,No
3394,Sales,42,87336,5,47.8,72.2,Yes
3395,IT,36,96528,8,34.0,65.8,No
3396,Engineering,44,100079,2,42.6,55.3,Yes
3397,Engineering,37,87743,4,42.8,72.4,No
3398,Sales,23,82760,5,40.2,84.4,Yes
3399,Finance,38,68876,4,41.9,78.4,Yes
3400,Finance,48,112563,10,41.8,88.5,Yes
3401,Engineering,37,85715,5,37.6,63.3,No
3402,Sales,45,85466,10,43.0,85.2,Yes
3403,Human Resources,27,48859,3,48.5,90.4,Yes
3404,Engineering,37,82495,5,42.1,81.4,Yes
3405,Operations,31,66226,5,45.2,62.0,No
3406,Finance,45,117838,3,50.5,91.5,Yes
3407,Human Resources,38,65514,4,30.0,72.5,No
3408,Engineering,44,105206,8,50.6,100.0,Yes
3409,Customer Support,48,56489,5,41.0,79.2,No
3410,Marketing,44,87710,5,36.1,69.6,No
3411,Operations,40,92641,10,39.0,65.4,No
3412,Sales,28,65625,7,48.2,67.7,No
3413,Marketing,37,69543,10,44.1,60.5,No
3414,Sales,32,68138,10,46.7,63.6,No
3415,Marketing,34,65231,4,37.2,71.2,Yes
3416,Customer Support,34,31998,3,38.9,86.6,No
3417,Human Resources,28,55371,6,37.4,84.8,Yes
3418,Sales,22,54485,8,43.9,57.6,No
3419,Sales,31,55519,4,41.1,95.8,Yes
3420,Human Resources,39,69115,9,37.3,94.6,Yes
3421,Engineering,24,63329,13,33.6,95.9,Yes
3422,Sales,38,77454,7,51.0,95.5,Yes
3423,Operations,57,106137,13,40.6,77.7,No
3424,Marketing,48,67663,4,46.5,78.7,No
3425,Engineering,54,90564,8,40.2,93.3,Yes
3426,IT,41,99721,6,38.6,79.3,Yes
3427,Sales,49,111145,11,36.7,60.5,No
3428,Customer Support,30,38956,11,45.6,72.6,Yes
3429,Engineering,31,90622,4,46.2,86.6,Yes
3430,IT,22,76317,3,37.2,59.6,Yes
3431,Finance,49,70978,6,46.7,85.9,Yes
3432,IT,53,125470,6,45.3,100.0,Yes
3433,Customer Support,32,59629,14,38.8,91.1,Yes
3434,Engineering,35,86744,6,42.7,92.9,No
3435,Customer Support,30,60580,11,37.9,100.0,Yes
3436,Human Resources,41,74792,0,36.9,69.8,No
3437,Human Resources,49,72199,5,38.4,73.8,No
3438,Engineering,22,67870,8,38.1,68.2,No
3439,Marketing,42,67642,8,45.1,95.7,Yes
3440,Engineering,35,90487,4,48.6,74.6,No
3441,Finance,39,97366,8,44.5,91.2,Yes
3442,Marketing,42,75348,10,38.9,79.6,Yes
3443,Operations,36,44244,13,42.2,80.5,No
3444,IT,36,106056,6,42.4,78.2,Yes
3445,Marketing,35,73540,7,43.2,85.2,Yes
3446,Engineering,47,101661,12,42.6,97.8,Yes
3447,Engineering,42,113760,7,39.1,68.1,No
3448,Engineering,40,120412,12,46.7,82.4,Yes
3449,Sales,25,38261,11,45.5,75.9,Yes
3450,Engineering,34,95436,0,43.8,68.5,No
3451,Engineering,46,83630,13,33.6,100.0,Yes
3452,Customer Support,38,62127,11,37.1,100.0,Yes
3453,Finance,44,98045,6,45.8,76.3,Yes
3454,Engineering,55,130347,1,37.1,77.2,No
3455,Finance,48,93806,5,36.0,87.8,Yes
3456,Sales,38,58671,9,49.5,100.0,Yes
3457,Marketing,32,63592,9,41.5,100.0,Yes
3458,Finance,22,71725,8,43.8,71.1,No
3459,Marketing,36,83657,9,42.6,69.9,No
3460,Human Resources,34,47475,7,41.0,50.8,No
3461,Customer Support,41,69647,8,26.1,61.1,No
3462,IT,36,80441,3,39.4,79.0,Yes
3463,Finance,34,87723,6,42.4,59.7,No
3464,Finance,22,62429,5,43.6,88.1,Yes
3465,Finance,28,77460,7,43.1,83.3,Yes
3466,Engineering,42,114285,2,40.3,81.4,No
3467,Human Resources,55,62420,8,43.5,87.3,No
3468,Sales,37,72200,10,43.9,90.2,Yes
3469,Marketing,41,80266,5,41.7,72.4,Yes
3470,Marketing,47,115212,3,47.4,52.4,No
3471,Engineering,29,71905,8,36.2,75.0,No
3472,Customer Support,41,78818,5,28.9,43.2,No
3473,IT,30,105353,6,42.4,72.4,Yes
3474,Operations,46,74890,10,46.3,100.0,Yes
3475,Marketing,39,72505,8,49.7,91.1,Yes
3476,IT,40,84689,10,41.1,82.4,No
3477,Sales,30,71263,14,44.3,100.0,Yes
3478,Operations,45,59174,8,41.9,52.9,No
3479,Sales,58,104392,11,49.3,86.2,Yes
3480,Operations,27,69798,10,46.0,73.4,No
3481,Engineering,34,81387,9,45.3,72.4,No
3482,IT,40,91087,5,42.1,83.2,Yes
3483,Customer Support,45,47482,13,41.4,60.7,No
3484,Sales,32,78574,7,50.6,69.9,Yes
3485,Marketing,22,59469,12,43.4,76.4,No
3486,Customer Support,51,69507,8,35.8,79.6,Yes
3487,Marketing,45,79816,8,37.1,99.0,Yes
3488,IT,22,67117,3,41.6,89.1,Yes
3489,Finance,31,85270,5,49.1,64.9,No
3490,Human Resources,53,74377,2,40.8,80.3,No
3491,Engineering,52,120223,0,35.4,72.4,No
3492,Engineering,47,111276,7,49.1,82.3,Yes
3493,Operations,36,77121,8,45.8,67.8,No
3494,Human Resources,38,67414,5,39.6,65.3,No
3495,Marketing,36,74700,3,40.3,70.3,No
3496,Marketing,49,106692,6,31.8,65.7,No
3497,Finance,29,81535,9,39.7,77.2,Yes
3498,IT,29,95241,7,37.6,95.1,Yes
3499,Customer Support,48,72336,5,40.5,87.2,Yes
3500,Human Resources,37,43639,3,39.2,63.0,No
3501,IT,51,130752,3,45.4,67.2,No
3502,Operations,31,62236,7,35.4,50.5,No
3503,Finance,37,86421,7,52.0,71.4,Yes
3504,Customer Support,28,51380,8,43.0,68.3,No
3505,Engineering,38,90273,5,43.7,86.5,No
3506,Sales,23,65765,6,43.6,59.0,No
3507,IT,33,77499,12,44.2,100.0,Yes
3508,Marketing,23,69443,8,41.4,100.0,Yes
3509,IT,44,98197,7,40.2,96.2,Yes
3510,IT,45,95439,5,44.0,60.8,No
3511,Sales,22,53742,8,48.5,78.9,Yes
3512,IT,51,113758,12,42.4,100.0,Yes
3513,Marketing,62,104040,9,39.1,100.0,No
3514,Marketing,38,79158,7,40.5,88.4,No
3515,Finance,31,67080,10,37.6,100.0,Yes
3516,Customer Support,65,61355,16,32.4,83.7,No
3517,Sales,24,70880,14,42.6,100.0,Yes
3518,Marketing,38,91457,2,44.9,78.3,Yes
3519,Operations,39,58377,11,44.5,67.4,Yes
3520,Operations,51,100311,7,47.8,63.7,No
3521,Operations,41,74023,7,49.2,87.3,Yes
3522,Sales,33,75519,14,46.4,95.1,Yes
3523,Engineering,28,76357,5,37.9,48.0,No
3524,Human Resources,34,45637,10,43.3,90.1,Yes
3525,IT,27,88350,10,36.5,78.8,Yes
3526,Engineering,38,84124,5,39.9,69.9,No
3527,Engineering,32,76646,7,47.4,67.7,No
3528,Customer Support,23,51752,8,38.0,80.1,Yes
3529,Sales,50,68885,11,46.8,65.3,Yes
3530,Customer Support,33,41311,4,29.8,65.8,No
3531,Operations,25,54850,13,42.7,100.0,Yes
3532,IT,36,93019,2,42.1,85.5,No
3533,Engineering,38,102122,4,42.4,60.3,No
3534,Sales,22,59575,6,48.2,42.5,No
3535,Operations,41,97948,7,41.5,78.1,Yes
3536,IT,27,74319,7,45.6,76.9,No
3537,Operations,55,82057,5,42.2,86.2,Yes
3538,Sales,43,77127,5,45.1,63.2,Yes
3539,Operations,34,65189,10,40.0,87.4,Yes
3540,Operations,30,65534,8,46.2,79.1,Yes
3541,Operations,36,77915,9,41.0,100.0,Yes
3542,Operations,44,57468,12,45.1,73.1,Yes
3543,IT,37,87112,7,44.3,76.0,Yes
3544,Finance,35,90161,8,46.7,95.5,Yes
3545,Sales,38,88785,8,55.5,74.9,No
3546,Marketing,31,67165,8,41.0,84.1,Yes
3547,Sales,34,83048,4,43.8,84.3,Yes
3548,Human Resources,22,41121,3,37.5,74.6,No
3549,Human Resources,47,85494,6,42.5,68.8,Yes
3550,Sales,40,96507,6,44.5,71.7,No
3551,Engineering,30,67053,13,38.6,83.2,Yes
3552,Sales,56,86557,8,41.5,71.5,Yes
3553,IT,38,77383,4,46.0,71.4,No
3554,Customer Support,27,53377,7,41.5,78.0,Yes
3555,Sales,46,73624,8,50.3,85.1,Yes
3556,Customer Support,41,57353,11,32.3,64.8,No
3557,Marketing,41,83426,9,39.6,88.5,Yes
3558,Engineering,33,87324,9,38.3,66.4,No
3559,Sales,42,89755,6,45.5,68.9,Yes
3560,Marketing,35,60069,16,37.8,83.6,Yes
3561,Operations,43,79513,8,49.6,69.2,Yes
3562,Operations,22,47216,13,42.6,71.6,Yes
3563,Sales,33,71918,2,52.4,77.3,No
3564,Sales,55,105637,3,48.4,88.2,Yes
3565,Human Resources,30,54834,4,43.6,77.3,Yes
3566,Engineering,31,85707,14,48.9,100.0,Yes
3567,Engineering,33,78269,7,42.3,38.8,No
3568,Engineering,25,73540,8,45.4,71.9,Yes
3569,IT,22,70222,3,42.3,57.6,No
3570,Customer Support,35,43853,3,34.8,69.2,No
3571,Human Resources,39,57791,7,37.5,70.8,No
3572,IT,37,95709,1,40.2,89.1,Yes
3573,Engineering,36,74694,15,43.8,96.6,Yes
3574,Marketing,38,87776,7,44.0,72.1,No
3575,Engineering,48,129996,6,44.2,67.8,No
3576,Finance,36,69774,7,45.3,80.0,Yes
3577,Customer Support,32,63431,7,36.9,76.5,No
3578,Finance,35,82680,6,34.1,98.8,Yes
3579,Human Resources,43,69824,10,43.1,90.3,Yes
3580,Finance,52,98658,7,39.8,66.1,No
3581,Sales,31,83335,10,53.6,64.8,No
3582,IT,38,97391,6,42.4,85.2,Yes
3583,Marketing,41,68562,9,46.5,86.4,Yes
3584,Marketing,28,52649,12,36.6,93.7,Yes
3585,Finance,38,69036,6,47.5,65.0,Yes
3586,Finance,23,70842,1,45.9,83.6,No
3587,Sales,22,67758,11,46.5,100.0,Yes
3588,Operations,41,77932,0,39.8,60.7,No
3589,Engineering,34,88014,3,39.2,86.7,Yes
3590,Operations,40,57851,12,46.6,83.4,Yes
3591,IT,37,81195,9,38.2,93.2,Yes
3592,IT,28,91834,8,37.7,75.5,No
3593,Finance,37,80768,8,41.0,100.0,Yes
3594,Marketing,25,61801,2,43.0,66.8,Yes
3595,Sales,51,81517,8,50.7,72.7,Yes
3596,Operations,24,56726,10,45.7,63.7,No
3597,Engineering,36,86056,9,46.9,66.0,Yes
3598,Marketing,27,72544,11,40.4,93.2,Yes
3599,Engineering,43,114058,8,50.2,76.5,Yes
3600,Sales,34,71089,7,50.3,68.2,Yes
3601,Finance,32,79068,2,46.6,79.7,Yes
3602,Sales,46,83660,13,46.8,85.1,No
3603,Operations,38,53521,13,45.6,97.9,Yes
3604,Engineering,43,89055,9,36.0,99.1,Yes
3605,Sales,28,71669,12,38.8,76.8,Yes
3606,Marketing,23,61144,5,43.6,81.6,No
3607,Sales,39,84644,3,45.3,76.3,Yes
3608,Engineering,34,85544,6,44.2,84.4,No
3609,Operations,44,84357,13,39.5,100.0,Yes
3610,Sales,37,81166,5,51.1,70.9,No
3611,IT,40,104468,6,40.2,88.2,Yes
3612,Sales,22,45797,11,46.5,81.0,Yes
3613,Engineering,56,49561,6,40.0,76.5,No
3614,Operations,36,68809,6,45.3,78.4,No
3615,Engineering,44,81459,6,51.5,78.4,Yes
3616,Sales,29,68543,10,49.6,91.5,Yes
3617,Human Resources,41,61004,3,37.7,81.4,Yes
3618,Engineering,24,93601,7,38.0,66.7,No
3619,IT,42,103031,4,42.4,87.8,Yes
3620,Engineering,34,91829,8,40.7,76.1,Yes
3621,Operations,38,76537,7,41.3,70.2,No
3622,IT,44,105421,5,49.0,55.2,No
3623,Marketing,25,56346,5,33.1,69.7,Yes
3624,IT,31,95585,10,43.8,84.4,Yes
3625,Human Resources,42,54013,4,47.8,74.0,Yes
3626,Customer Support,58,78426,12,33.4,75.4,Yes
3627,Sales,36,60814,12,43.3,100.0,Yes
3628,Operations,43,75233,8,42.7,74.9,Yes
3629,Marketing,36,74701,10,47.4,100.0,Yes
3630,Human Resources,57,97989,6,39.9,91.0,Yes
3631,Finance,22,51731,4,51.2,84.5,Yes
3632,Operations,38,61870,12,47.4,69.7,Yes
3633,Sales,22,70100,7,43.6,50.0,No
3634,Engineering,22,76461,5,37.5,67.5,No
3635,Operations,40,71893,13,40.0,99.1,Yes
3636,Operations,39,59103,11,46.7,76.8,Yes
3637,Customer Support,35,50353,8,48.3,59.4,Yes
3638,Operations,36,78325,10,42.1,79.5,Yes
3639,Customer Support,65,80126,13,35.4,96.8,Yes
3640,Operations,35,68659,7,46.6,73.4,No
3641,Engineering,43,100434,7,41.2,60.2,No
3642,Sales,31,60209,6,43.1,77.0,Yes
3643,Operations,40,79805,16,50.2,97.0,Yes
3644,Finance,35,90878,4,49.1,74.1,No
3645,Sales,33,101745,14,46.1,98.6,Yes
3646,Human Resources,56,65609,8,37.4,64.4,Yes
3647,Customer Support,49,75435,3,39.6,78.6,Yes
3648,Marketing,39,60968,11,45.1,99.3,Yes
3649,Marketing,22,58550,11,46.4,100.0,Yes
3650,Marketing,34,80711,5,45.5,86.3,Yes
3651,Engineering,65,91660,2,31.6,82.9,Yes
3652,Human Resources,35,56701,2,42.0,68.1,No
3653,Human Resources,49,65093,1,43.1,84.9,No
3654,Sales,52,88039,6,48.7,70.1,No
3655,Operations,40,74044,5,45.4,57.0,No
3656,Human Resources,29,62026,6,40.2,81.1,Yes
3657,IT,22,68796,8,39.8,97.3,Yes
3658,IT,44,102979,4,37.8,79.3,Yes
3659,Engineering,29,84016,5,39.5,68.8,Yes
3660,Operations,39,69018,9,49.5,68.4,No
3661,Marketing,25,50614,5,43.9,83.4,No
3662,IT,35,102339,2,44.3,90.5,No
3663,Engineering,38,99415,8,39.7,89.2,Yes
3664,Operations,40,74146,8,46.1,90.8,Yes
3665,Finance,26,63992,5,50.4,89.3,Yes
3666,Engineering,49,102981,7,42.6,84.1,Yes
3667,Sales,32,72434,7,48.2,85.0,Yes
3668,Operations,22,40033,8,42.0,98.2,Yes
3669,Operations,36,49288,3,42.4,59.6,No
3670,Engineering,38,86621,3,43.1,79.3,Yes
3671,Finance,39,96730,4,40.2,46.2,No
3672,Human Resources,51,65757,4,37.0,91.9,Yes
3673,Operations,35,55066,9,43.3,69.3,Yes
3674,Engineering,36,81108,6,42.8,79.2,No
3675,IT,26,70436,8,38.6,94.2,Yes
3676,Engineering,46,100752,7,42.7,93.3,Yes
3677,Human Resources,39,82271,1,35.5,72.4,No
3678,Sales,33,87559,10,45.7,79.7,Yes
3679,Sales,22,71991,10,37.4,100.0,Yes
3680,Marketing,52,106010,10,45.3,71.2,Yes
3681,Engineering,25,65463,4,35.8,52.4,No
3682,IT,32,68353,10,47.2,73.5,No
3683,Sales,41,71054,13,46.7,99.8,Yes
3684,Human Resources,26,60488,2,42.4,55.0,No
3685,Engineering,23,68109,3,40.2,75.1,Yes
3686,Sales,22,50687,7,47.2,70.9,No
3687,Sales,45,84181,7,45.8,53.4,No
3688,Human Resources,32,53802,4,35.4,64.1,Yes
3689,Marketing,65,108707,7,44.1,100.0,Yes
3690,Human Resources,28,54164,4,36.7,75.9,Yes
3691,Marketing,28,55874,4,50.4,59.3,No
3692,Finance,32,88889,2,39.9,85.7,No
3693,Sales,40,75946,7,38.5,93.2,Yes
3694,Marketing,33,67675,8,47.8,59.3,No
3695,Customer Support,44,69379,16,41.1,92.6,Yes
3696,Marketing,28,57657,9,42.8,79.0,Yes
3697,Operations,24,49388,7,41.8,68.8,No
3698,Engineering,22,79261,6,42.3,81.2,No
3699,Operations,22,45309,10,43.4,79.1,No
3700,Operations,32,58421,12,47.6,65.3,No
3701,Marketing,34,76268,6,38.6,66.4,Yes
3702,Customer Support,31,67825,9,36.0,72.4,Yes
3703,Sales,50,104717,10,47.9,84.3,Yes
3704,Sales,50,102806,8,50.3,80.5,Yes
3705,Operations,34,69095,8,42.5,74.1,No
3706,IT,22,58899,14,43.6,100.0,Yes
3707,Sales,32,75690,13,49.2,81.3,Yes
3708,Engineering,32,86412,5,38.3,82.3,No
3709,Sales,31,76730,10,43.9,87.3,Yes
3710,Engineering,31,86892,3,35.1,76.0,Yes
3711,Operations,31,64474,10,52.2,65.0,No
